ArchStatus	ArchTime	Availability	BgColorRGB	BloodFlag	BuyPrice	CanBeMixed	ControlledInOrder	ControlledInRecord	DefaultRoute	DoseFormRatio	DoseUnitID	ExtCode	Form	FormUnitID	GenericName	InFluidFormRatio	Infusable	PerNUnits	PharmaID	PharmaName	PharmaStatus	SellPrice	Type	VolumeFormRatio	VolumeUnitID
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	2	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	1	2.0	1000537	Beco 5 Inj Lsg	1	0.0	1	1.0	19
1	2005-06-18 02:37:52	1	0	8	0.0	1	0	0	2	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	1	2.0	1000537	Beco 5 Inj Lsg	1	0.0	1	1.0	19
2	2005-07-10 02:16:57	1	0	8	0.0	1	0	0	2	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	1	2.0	1000537	Beco 5 Inj Lsg	1	0.0	1	1.0	19
2	2005-10-18 02:53:41	1	0	8	0.0	1	0	0	2	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	1	2.0	1000537	Beco 5 Inj Lsg	1	0.0	1	1.0	19
2	2006-01-07 02:23:11	1	0	8	0.0	1	0	0	1	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	0	2.0	1000537	Beco 5 Inj Lsg	1	0.0	1	1.0	19
2	2006-05-03 02:36:09	1	0	8	0.0	1	0	0	1	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	0	2.0	1000537	Beco 5 Inj Lsg	1	0.0	1	1.0	19
2	2007-04-24 05:25:43	1	0	8	0.0	1	0	0	1	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	0	2.0	1000537	zzzBeco 5 Inj Lsg	1	0.0	1	1.0	19
2	2007-07-04 03:56:06	1	0	8	0.0	1	0	0	1	5.0	12	T76IV;N9IV;	13	19	Vitamin-B-Komplex	1.0	1	2.0	1000537	zzz	1	0.0	1	1.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2005-10-20 02:43:38	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2006-05-03 02:36:09	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2007-03-13 05:00:46	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2010-01-28 11:49:07	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2010-09-20 16:04:21	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2012-01-16 16:01:00	1	0	8	0.0	1	0	0	4	15.0	12	T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2012-04-25 10:19:23	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2013-08-14 13:33:00	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2013-08-27 17:12:08	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2015-03-24 12:42:58	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2015-04-10 15:28:17	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2015-04-28 17:19:33	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2015-05-07 14:56:05	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	4	15.0	12	;L_15_10027562;T76E01;	32	0	Vitamin-B-Komplex	0.0	0	1.0	1000538	Becozym forte Drag	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	5.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Nutrimed Brausetbl	1	0.0	1	0.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	5.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Nutrimed Brausetbl	1	0.0	1	0.0	19
1	2005-06-07 04:13:56	1	0	8	0.0	1	0	0	4	5.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Nutrimed Brausetbl 5mg	1	0.0	1	0.0	19
2	2006-07-28 03:39:37	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2010-01-28 12:07:17	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2010-09-20 16:43:32	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2012-01-16 16:24:22	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2013-08-14 14:02:05	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2013-08-27 17:27:29	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2013-08-29 12:16:36	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2015-03-24 14:04:08	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2015-04-10 16:02:26	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	4	30.0	12	(null)	4	23	Zink	0.0	0	1.0	1000539	Zink Tabl	1	0.0	1	0.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	8	0.5	12	(null)	13	19	Zinkchlorid	1.0	1	10.0	1000540	Zinkchlorid	1	0.0	1	1.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	8	0.5	12	(null)	13	19	Zinkchlorid	1.0	1	10.0	1000540	Zinkchlorid	1	0.0	1	1.0	19
2	2005-12-11 02:27:55	1	0	8	0.0	1	0	0	8	0.5	12	T76IV;	13	19	Zinkchlorid	1.0	1	10.0	1000540	Zinkchlorid	1	0.0	1	1.0	19
2	2006-11-21 04:35:45	1	0	8	0.0	1	0	0	8	0.5	12	T76IV;	13	19	Zinkchlorid	1.0	1	10.0	1000540	Zinkchlorid Amp	1	0.0	1	1.0	19
2	2006-11-22 04:29:16	1	0	8	0.0	1	0	0	8	0.5	12	T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2010-01-28 12:07:14	1	0	8	0.0	1	0	0	8	0.5	12	T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2010-09-21 13:07:48	1	0	8	0.0	1	0	0	8	0.5	12	T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2012-01-16 16:24:19	1	0	8	0.0	1	0	0	8	0.5	12	T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2012-04-26 19:27:49	1	0	8	0.0	1	0	0	8	0.5	12	;L_5_1255;T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2013-08-28 13:52:14	1	0	8	0.0	1	0	0	8	0.5	12	;L_5_1255;T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2015-03-24 14:04:03	1	0	8	0.0	1	0	0	8	0.5	12	;L_5_1255;T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	8	0.5	12	;L_5_1255;T76IV;	2	19	Zincum ionisatum	1.0	1	10.0	1000540	Zink Inf Konz	1	0.0	1	1.0	19
2	1990-01-01 00:00:00	1	0	2	0.0	1	0	0	2	0.05	1	(null)	3	19	Albumin	0.01	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2005-02-04 13:45:45	1	0	2	0.0	1	0	0	2	0.05	1	(null)	3	19	Albumin	0.01	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
1	2005-02-26 02:12:29	1	0	2	0.0	1	0	0	2	0.05	1	(null)	3	19	Albumin	1.0	0	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2005-09-21 02:41:59	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;	3	19	Albumin	1.0	0	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2005-10-21 02:46:22	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;	3	19	Albumin	1.0	0	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2005-12-29 02:24:05	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2006-02-22 02:44:32	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2010-01-28 12:08:10	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2010-09-20 15:14:15	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2013-08-23 17:01:34	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2015-03-24 14:05:10	1	0	2	0.0	1	0	0	2	0.05	1	T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2015-10-13 15:04:46	1	0	2	0.0	1	0	0	2	0.05	1	;L_5_10067720;T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2016-03-19 04:22:24	1	0	2	0.0	1	0	0	2	0.05	1	;L_5_10067720;T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	2016-05-02 08:18:49	0	0	2	0.0	1	0	0	2	0.05	1	;L_5_10067720;T76B>5;T76RB;T28IVR;	3	19	Albumin	1.0	1	100.0	1000541	Albumin 5%	1	0.0	0	1.0	19
2	1990-01-01 00:00:00	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2005-02-04 13:45:45	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
1	2005-02-26 02:12:29	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	Glucose	1.0	0	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2005-06-29 02:19:56	1	0	0	0.0	1	0	0	8	1.0	19	T28IVR;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2005-10-16 02:48:09	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2005-12-06 02:28:18	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;T76PEN;T76PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2005-12-11 02:27:55	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;T76PEN;T76PN;T28PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2005-12-29 02:24:05	1	0	4	0.0	1	0	0	8	1.0	19	T76PEN;T76PN;T28PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2006-02-22 02:44:32	1	0	4	0.0	1	0	0	8	1.0	19	T76PEN;T76PN;T28PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2006-02-28 02:32:54	1	0	4	0.0	1	0	0	8	1.0	19	T76PEN;T76PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2010-01-28 12:09:30	1	0	4	0.0	1	0	0	8	1.0	19	T76PEN;T76PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2012-01-16 16:27:05	1	0	4	0.0	1	0	0	8	1.0	19	T76PEN;T76PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2012-04-23 15:11:51	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;	3	19	Glucose	1.0	1	1.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2012-05-03 14:43:29	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20%	1	0.0	0	1.0	19
2	2012-06-20 08:24:36	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20% /100ml	1	0.0	0	1.0	19
2	2013-08-23 17:02:42	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20% /100ml	1	0.0	0	1.0	19
2	2013-08-27 16:55:41	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20% /100ml	1	0.0	0	1.0	19
2	2014-07-31 12:24:23	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;T28PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20% /100ml	1	0.0	0	1.0	19
2	2015-03-24 14:07:53	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;T28PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20% /100ml	1	0.0	0	1.0	19
2	2016-03-19 04:22:24	1	0	4	0.0	1	0	0	8	1.0	19	;L_100_10025292;T76PEN;T76PN;T28PN;	3	19	Glucose	1.0	1	100.0	1000544	Glucose 20% /100ml	1	0.0	0	1.0	19
2	1990-01-01 00:00:00	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-02-04 13:45:45	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
1	2005-02-26 02:12:29	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	Glucose	1.0	0	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-06-29 02:19:56	1	0	0	0.0	1	0	0	8	1.0	19	T28IVR;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-10-16 02:48:09	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-10-18 02:53:41	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;T76PN;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-12-06 02:28:18	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;T76PN;T76PEN;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-12-11 02:27:55	1	0	4	0.0	1	0	0	8	1.0	19	T28IVR;T76PN;T76PEN;T28PN;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2005-12-29 02:24:05	1	0	4	0.0	1	0	0	8	1.0	19	T76PN;T76PEN;T28PN;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2006-02-22 02:44:32	1	0	4	0.0	1	0	0	8	1.0	19	T76PN;T76PEN;T28PN;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	2006-02-28 02:32:54	1	0	4	0.0	1	0	0	8	1.0	19	T76PN;T76PEN;	3	19	Glucose	1.0	1	1.0	1000545	Glucose 40%	1	0.0	0	1.0	19
2	1990-01-01 00:00:00	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2005-02-04 13:45:45	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2005-10-18 02:53:41	1	0	0	0.0	1	0	0	8	1.0	19	T76FR;	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2005-12-30 02:27:04	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2010-01-28 12:15:27	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2012-01-16 16:27:59	1	0	0	0.0	1	0	0	8	1.0	19	(null)	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2012-04-23 15:25:01	1	0	0	0.0	1	0	0	8	1.0	19	;L_500_1201;	3	19	NaCl	1.0	1	1.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2012-07-13 15:49:51	1	0	0	0.0	1	0	0	8	1.0	19	;L_500_1201;	3	19	NaCl	1.0	1	500.0	1000546	NaCl 2.5%	1	0.0	0	1.0	19
2	2012-12-04 15:21:14	1	0	0	0.0	1	0	0	8	1.0	19	;L_500_1201;	3	19	NaCl	1.0	1	500.0	1000546	NaCl 2.5% 500ml	1	0.0	0	1.0	19
2	2013-08-23 17:03:48	1	0	0	0.0	1	0	0	8	1.0	19	;L_500_1201;	3	19	NaCl	1.0	1	500.0	1000546	NaCl 2.5% 500ml	1	0.0	0	1.0	19
2	2015-03-24 14:09:37	1	0	0	0.0	1	0	0	8	1.0	19	;L_500_1201;	3	19	NaCl	1.0	1	500.0	1000546	NaCl 2.5% 500ml	1	0.0	0	1.0	19
2	2016-03-19 04:22:24	1	0	0	0.0	1	0	0	8	1.0	19	;L_500_1201;	3	19	NaCl	1.0	1	500.0	1000546	NaCl 2.5% 500ml	1	0.0	0	1.0	19
2	1990-01-01 00:00:00	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnsiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel 375 mg/5 ml	1	0.0	1	1.0	19
2	2005-02-04 13:45:45	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnsiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel 375 mg/5 ml	1	0.0	1	1.0	19
1	2005-05-28 02:32:05	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnsiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel 375 mg/5 ml	1	0.0	1	1.0	19
1	2005-05-31 02:33:01	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnsiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel 375 mg/5 ml	1	0.0	1	1.0	19
2	2005-10-21 02:46:22	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnsiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel 375 mg/5 ml	1	0.0	1	1.0	19
2	2006-02-21 02:49:40	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2010-01-28 11:48:09	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2010-03-10 13:59:18	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2010-09-20 15:23:17	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2012-01-16 15:59:02	1	0	8	0.0	1	0	0	4	1.0	19	T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2012-04-18 12:47:03	1	0	8	0.0	1	0	0	4	1.0	19	;LEMED_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2012-04-19 08:55:28	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	1.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2012-07-06 14:01:55	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2013-03-15 15:56:06	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2013-08-14 13:17:45	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2013-08-27 17:10:18	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2015-03-24 12:40:42	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2015-04-10 15:26:10	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2015-05-07 15:03:19	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	2016-03-19 04:22:24	1	0	8	0.0	1	0	0	4	1.0	19	;L_130_10030439;T76E01;	33	19	Aluminiumhydroxyd, Magnesiumhydroxyd	1.0	0	130.0	1000548	Alucol Gel	1	0.0	1	1.0	19
2	1990-01-01 00:00:00	1	0	8	1.0	1	0	0	8	0.022	1	T76IVA;N9IV;	13	0	Amoxicillin-Clavulansäure	1.0	1	100.0	1000549	Augmentin Inj Lsg 2,2g	1	0.0	1	1.0	19
2	2005-02-04 13:45:45	1	0	8	1.0	1	0	0	8	0.022	1	T76IVA;N9IV;	13	0	Amoxicillin-Clavulansäure	1.0	1	100.0	1000549	Augmentin Inj Lsg 2,2g	1	0.0	1	1.0	19
1	2005-02-23 02:14:30	1	0	8	0.0	1	0	0	8	2.2	1	T76IVA;N9IV;	13	0	Amoxicillin-Clavulansäure	0.0	1	1.0	1000549	Augmentin Inj Lsg 2,2g	1	0.0	1	0.0	19
2	2005-10-18 02:53:41	1	0	8	0.0	1	0	0	8	2.2	1	T76IVA;N9IV;T76IV;	13	0	Amoxicillin-Clavulansäure	0.0	1	1.0	1000549	Augmentin Inj Lsg 2,2g	1	0.0	1	0.0	19
2	2005-10-22 02:54:35	1	0	8	0.0	1	0	0	8	2.2	1	T76IVA;T76IV;	13	0	Amoxicillin-Clavulansäure	0.0	1	1.0	1000549	Augmentin Inj Lsg 2,2g	1	0.0	1	0.0	19
2	2006-02-21 02:49:40	1	0	8	0.0	1	0	0	8	2.2	1	T76IVA;T76IV;	13	0	Amoxicillin-Clavulansäure	0.0	1	1.0	1000549	Augmentin Inj 2.2g	1	0.0	1	0.0	19
2	2007-01-12 04:48:53	1	0	8	0.0	1	0	0	8	2.2	1	T76IVA;T76IV;	13	0	Amoxicillin-Clavulansäure	0.0	1	1.0	1000549	zzzzzzAugmentin Inj 2.2g	1	0.0	1	0.0	19
2	2007-07-03 04:18:35	1	0	8	0.0	1	0	0	8	2.2	1	T76IVA;T76IV;	13	0	Amoxicillin-Clavulansäure	0.0	1	1.0	1000549	zzzzzzAugmentin Inj 2.2g	1	0.0	1	0.0	19
